Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,32.3671950171821,0.0,-3.5527136788005e-15,0.0,5965.24141428567,32.3671950171821
1,0.0,0.0,0.0,0.0,32.8966484106529,0.0,0.0,0.0,5929.91425748729,32.8966484106529
2,0.0,0.0,0.0,0.0,33.8849591924399,0.0,-3.5527136788005e-15,0.0,5893.52577038201,33.8849591924399
3,0.0,0.0,0.0,0.0,36.9557839347079,0.0,0.0,0.0,5853.83957629405,36.9557839347079
4,0.0,0.0,0.0,0.0,41.9326374570447,0.0,0.0,0.0,5808.80882301114,41.9326374570447
5,0.0,0.0,0.0,0.0,46.6624130154639,0.0,0.0,0.0,5758.69884339831,46.6624130154639
6,0.0,0.0,0.0,0.0,47.933098152921,0.0,0.0,0.0,5707.22429641279,47.933098152921
7,0.0,0.0,0.0,0.0,48.0742858676976,0.0,0.0,0.0,5655.59813031775,48.0742858676976
8,0.0,0.0,0.0,0.0,45.2152426975945,0.0,0.0,0.0,5607.04224254113,45.2152426975945
9,0.0,0.0,0.0,0.0,34.0614432989691,0.0,3.5527136788005e-15,0.0,5570.46423212557,34.0614432989691
10,0.0,0.0,0.0,0.0,34.273224871134,0.0,3.5527136788005e-15,0.0,5533.65879304574,34.273224871134
11,0.0,0.0,0.0,0.0,34.1320371563574,0.0,-3.5527136788005e-15,0.0,5497.00497307542,34.1320371563574
12,0.0,0.0,0.0,0.0,34.16733354811,0.0,0.0,0.0,5460.31324890434,34.16733354811
13,0.0,0.0,0.0,0.0,32.6495704467354,0.0,-3.5527136788005e-15,0.0,5425.25142497099,32.6495704467354
14,0.0,0.0,0.0,0.0,32.1554145189003,0.0,0.0,0.0,5390.72026676771,32.1554145189003
15,0.0,0.0,0.0,0.0,35.9674720790378,0.0,0.0,0.0,5352.09540413987,35.9674720790378
16,0.0,0.0,0.0,0.0,38.1911726804124,0.0,0.0,0.0,5311.08254687998,38.1911726804124
17,0.0,0.0,0.0,0.0,36.744002362543,0.0,0.0,0.0,5271.62378145629,36.744002362543
18,0.0,0.0,0.0,0.0,36.4969243986254,0.0,0.0,0.0,5232.43034889763,36.4969243986254
19,0.0,0.0,0.0,0.0,36.0733634020619,0.0,0.0,0.0,5193.69177136105,36.0733634020619
20,0.0,0.0,0.0,0.0,35.0497551546392,0.0,0.0,0.0,5156.05242948536,35.0497551546392
21,0.0,0.0,0.0,0.0,34.4497089776632,0.0,0.0,0.0,5119.05746709526,34.4497089776632
