Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,32.3671950171821,221.458963917526,-3.5527136788005e-15,0.0,13227.4203619687,32.3671950171821
1,0.0,0.0,0.0,0.0,32.8966484106529,0.0,0.0,0.0,13192.0932051704,32.8966484106529
2,0.0,0.0,0.0,0.0,33.8849591924399,0.0,-3.5527136788005e-15,0.0,13155.7047180651,33.8849591924399
3,0.0,0.0,0.0,0.0,36.9557839347079,0.0,0.0,0.0,13116.0185239771,36.9557839347079
4,0.0,0.0,0.0,0.0,41.9326374570447,0.0,0.0,0.0,13070.9877706942,41.9326374570447
5,0.0,0.0,0.0,0.0,46.6624130154639,0.0,0.0,0.0,13020.8777910814,46.6624130154639
6,0.0,0.0,0.0,0.0,47.933098152921,0.0,0.0,0.0,12969.4032440959,47.933098152921
7,0.0,0.0,0.0,0.0,48.0742858676976,221.458963917526,0.0,0.0,12679.9560256839,48.0742858676976
8,0.0,0.0,0.0,0.0,45.2152426975945,0.0,0.0,0.0,12631.4001379073,45.2152426975945
9,0.0,0.0,0.0,0.0,34.0614432989691,221.458963917526,3.5527136788005e-15,0.0,12357.0010751748,34.0614432989691
10,0.0,0.0,0.0,0.0,34.273224871134,221.458963917526,3.5527136788005e-15,0.0,12082.374583778,34.273224871134
11,0.0,0.0,0.0,0.0,34.1320371563574,221.458963917526,-3.5527136788005e-15,0.0,11807.8997114908,34.1320371563574
12,0.0,0.0,0.0,0.0,34.16733354811,221.458963917526,0.0,0.0,11533.3869350028,34.16733354811
13,0.0,0.0,0.0,0.0,32.6495704467354,221.458963917526,-3.5527136788005e-15,0.0,11260.5040587525,32.6495704467354
14,0.0,0.0,0.0,0.0,32.1554145189003,221.458963917526,0.0,0.0,10988.1518482323,32.1554145189003
15,0.0,0.0,0.0,0.0,35.9674720790378,221.458963917526,0.0,0.0,10711.7059332875,35.9674720790378
16,0.0,0.0,0.0,0.0,38.1911726804124,221.458963917526,0.0,0.0,10432.8720237107,38.1911726804124
17,0.0,0.0,0.0,0.0,36.744002362543,221.458963917526,0.0,0.0,10155.5922059701,36.744002362543
18,0.0,0.0,0.0,0.0,36.4969243986254,221.458963917526,0.0,0.0,9878.57772109446,36.4969243986254
19,0.0,0.0,0.0,0.0,36.0733634020619,221.458963917526,0.0,0.0,9602.01809124095,36.0733634020619
20,0.0,0.0,0.0,0.0,35.0497551546392,221.458963917526,0.0,0.0,9326.55769704833,35.0497551546392
21,0.0,0.0,0.0,0.0,34.4497089776632,221.458963917526,0.0,0.0,9051.7416823413,34.4497089776632
22,0.0,0.0,0.0,0.0,33.0731325171821,221.458963917526,3.5527136788005e-15,0.0,8778.40394991571,33.0731325171821
23,0.0,0.0,0.0,0.0,34.16733354811,221.458963917526,0.0,0.0,8503.8911734277,34.16733354811
24,0.0,0.0,0.0,0.0,31.4494780927835,221.458963917526,0.0,0.0,8232.29705614859,31.4494780927835
25,0.0,0.0,0.0,0.0,33.8496628006873,141.834184493125,0.0,0.0,8043.63313079011,33.8496628006873
26,0.0,0.0,0.0,0.0,33.8496628006873,0.0,0.0,0.0,8007.28254788559,33.8496628006873
27,0.0,0.0,0.0,0.0,34.3438176546392,0.0,0.0,0.0,7970.40130040424,34.3438176546392
28,0.0,0.0,0.0,0.0,36.1086597938144,0.0,0.0,0.0,7931.62481866689,36.1086597938144
29,0.0,0.0,0.0,0.0,39.2853747852234,221.458963917526,0.0,0.0,7651.61586387442,39.2853747852234
