Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.72122869766,5400.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,5400.0,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
9,605.952,0.0,0.0,0.0,0.0,0.0,2412.22656,0.0,5400.0,3018.1785600000003
10,3061.332,0.0,0.0,0.0,0.0,0.0,30.5079599999999,0.0,5400.0,3091.83996
11,1099.2708,0.0,0.0,0.0,0.0,0.0,1933.707324,0.0,5400.0,3032.978124
12,1144.314,0.0,0.0,0.0,0.0,0.0,1890.01542,0.0,5400.0,3034.32942
13,1409.3262,0.0,0.0,0.0,0.0,0.0,1632.953586,0.0,5400.0,3042.279786
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
16,1379.6676,0.0,0.0,0.0,1784.49573453608,0.0,0.0,0.0,3483.66007889166,3164.1633345360797
17,0.0,0.0,0.0,0.0,2685.26426546392,0.0,499.481916000001,0.0,600.0,3184.746181463921
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.44245739533,5400.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,5400.0,750.0
30,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
31,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
32,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
33,1039.8654,0.0,0.0,0.0,0.0,0.0,1991.330562,0.0,5400.0,3031.195962
34,1226.3112,0.0,0.0,0.0,0.0,0.0,1810.478136,0.0,5400.0,3036.789336
35,2623.572,0.0,0.0,0.0,0.0,0.0,455.13516,0.0,5400.0,3078.70716
36,528.2604,0.0,0.0,0.0,0.0,0.0,2487.587412,0.0,5400.0,3015.847812
37,1175.571,0.0,0.0,0.0,0.0,0.0,1859.69613,0.0,5400.0,3035.26713
38,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
39,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
40,1379.6622,0.0,0.0,0.0,0.0,0.0,1661.727666,0.0,5400.0,3041.389866
41,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,1940.3248662628,3221.64948453608
42,0.0,0.0,0.0,0.0,1248.11051546392,0.0,1837.759488,0.0,600.0,3085.8700034639196
43,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
44,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,600.0,3000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.44245739533,5400.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,5400.0,750.0
54,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
56,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
57,0.17750214,0.0,0.0,0.0,0.0,0.0,2999.8278229242,0.0,5400.0,3000.0053250642
58,0.4344984,0.0,0.0,0.0,0.0,0.0,2999.578536552,0.0,5400.0,3000.013034952
59,63.1881,0.0,0.0,0.0,0.0,0.0,2938.707543,0.0,5400.0,3001.895643
60,0.02268882,0.0,0.0,0.0,0.0,0.0,2999.9779918446,0.0,5400.0,3000.0006806646
61,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
62,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,5400.0,3000.0
