Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.33908720808,8416.7007363,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8416.7007363,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,8416.7007363,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8416.7007363,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8416.7007363,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,8416.7007363,3000.0
9,1514.88,0.0,0.0,0.0,0.0,0.0,1530.5664,0.0,8416.7007363,3045.4464
10,3092.78350515464,4560.54649484536,0.0,0.0,0.0,0.0,0.0,0.0,12751.9562343,3092.78350515464
11,2748.177,0.0,0.0,0.0,0.0,0.0,334.26831,0.0,12751.9562343,3082.44531
12,2860.785,0.0,0.0,0.0,0.0,0.0,225.03855,0.0,12751.9562343,3085.82355
13,3092.78350515464,430.531994845361,0.0,0.0,0.0,0.0,0.0,0.0,13161.2199486,3092.78350515464
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13161.2199486,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13161.2199486,3000.0
16,3092.78350515464,356.38549484536,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,3092.78350515464
17,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,10040.3248662628,3221.64948453608
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10040.3248662628,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10040.3248662628,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10040.3248662628,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10040.3248662628,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10040.3248662628,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10040.3248662628,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10040.3248662628,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10040.3248662628,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10040.3248662628,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.318194547866,10205.081142,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10205.081142,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,10205.081142,750.0
30,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10205.081142,3000.0
31,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10205.081142,3000.0
32,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,10205.081142,3000.0
33,2599.6635,0.0,0.0,0.0,0.0,0.0,478.326405,0.0,10205.081142,3077.9899050000004
34,3065.778,0.0,0.0,0.0,0.0,0.0,26.1953399999998,0.0,10205.081142,3091.9733399999996
35,3092.78350515464,3466.14649484536,0.0,0.0,0.0,0.0,0.0,0.0,13500.0,3092.78350515464
36,1320.651,0.0,0.0,0.0,0.0,0.0,1718.96853,0.0,13500.0,3039.61953
37,2938.9275,0.0,0.0,0.0,0.0,0.0,149.240325,0.0,13500.0,3088.167825
38,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,13500.0,3000.0
39,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,10040.3248662628,3221.64948453608
40,3092.78350515464,356.37199484536,0.0,0.0,0.0,0.0,0.0,0.0,10379.0920845628,3092.78350515464
41,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,6919.41695082559,3221.64948453608
42,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,3459.74181708839,3221.64948453608
43,0.0,0.0,0.0,0.0,1824.91158007271,0.0,1300.64233663629,0.0,1500.0,3125.553916709
44,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1500.0,3000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1500.0,3000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1500.0,3000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11722.9792322866,12643.8640582116,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,12643.8640582116,750.0
54,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12643.8640582116,3000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12643.8640582116,3000.0
56,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,12643.8640582116,3000.0
57,0.44375535,0.0,0.0,0.0,0.0,0.0,2999.5695573105,0.0,12643.8640582116,3000.0133126605
