Hour,P_PV_to_Load,P_PV_to_BESS,P_PV_curtailment,P_PV_to_Grid,P_BESS_to_Load,P_BESS_to_Grid,P_Grid_to_Load,P_Grid_to_BESS,SoC,sum_power_flows
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6585.17119124763,15259.8637344,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15259.8637344,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,15259.8637344,750.0
6,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15259.8637344,3000.0
7,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15259.8637344,3000.0
8,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15259.8637344,3000.0
9,807.936,0.0,0.0,0.0,0.0,0.0,2216.30208,0.0,15259.8637344,3024.23808
10,3092.78350515464,988.992494845361,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,3092.78350515464
11,1465.6944,0.0,0.0,0.0,0.0,0.0,1578.276432,0.0,16200.0,3043.970832
12,1525.752,0.0,0.0,0.0,0.0,0.0,1520.02056,0.0,16200.0,3045.77256
13,1879.1016,0.0,0.0,0.0,0.0,0.0,1177.271448,0.0,16200.0,3056.373048
14,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
15,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
16,1839.5568,0.0,0.0,0.0,1305.44448453608,0.0,0.0,0.0,14798.105149768,3145.0012845360798
17,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,11338.4300160308,3221.64948453608
18,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,11338.4300160308,3000.0
19,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,11338.4300160308,3000.0
20,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,11338.4300160308,3000.0
21,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,11338.4300160308,3000.0
22,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,11338.4300160308,3000.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338.4300160308,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338.4300160308,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338.4300160308,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11338.4300160308,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708.89956487403,15814.7099424,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15814.7099424,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,15814.7099424,750.0
30,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15814.7099424,3000.0
31,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15814.7099424,3000.0
32,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,15814.7099424,3000.0
33,1386.4872,0.0,0.0,0.0,0.0,0.0,1655.107416,0.0,15814.7099424,3041.5946160000003
34,1635.0816,0.0,0.0,0.0,0.0,0.0,1413.970848,0.0,15814.7099424,3049.052448
35,3092.78350515464,405.312494845361,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,3092.78350515464
36,704.3472,0.0,0.0,0.0,0.0,0.0,2316.783216,0.0,16200.0,3021.130416
37,1567.428,0.0,0.0,0.0,0.0,0.0,1479.59484,0.0,16200.0,3047.02284
38,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
39,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,12740.3248662628,3221.64948453608
40,1839.5496,0.0,0.0,0.0,1305.45198453608,0.0,0.0,0.0,11338.421961907,3145.0015845360804
41,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,7878.74682816984,3221.64948453608
42,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,4419.07169443263,3221.64948453608
43,0.0,0.0,0.0,0.0,2438.87956185567,0.0,728.915352000002,0.0,1800.0,3167.7949138556723
44,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
45,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
46,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.327372186,16200.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,16200.0,750.0
54,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
55,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
56,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
57,0.23666952,0.0,0.0,0.0,0.0,0.0,2999.7704305656,0.0,16200.0,3000.0071000855996
58,0.5793312,0.0,0.0,0.0,0.0,0.0,2999.438048736,0.0,16200.0,3000.017379936
59,84.2508,0.0,0.0,0.0,0.0,0.0,2918.276724,0.0,16200.0,3002.5275239999996
60,0.03025176,0.0,0.0,0.0,0.0,0.0,2999.9706557928,0.0,16200.0,3000.0009075527996
61,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
62,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
63,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
64,1739.9712,0.0,0.0,0.0,0.0,0.0,1312.227936,0.0,16200.0,3052.199136
65,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
66,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
67,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
68,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
69,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
70,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,16200.0,750.0
78,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
79,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
80,0.0,0.0,0.0,0.0,1489.7717352604,0.0,1612.72456012552,0.0,14600.1592190073,3102.49629538592
81,1960.6608,0.0,0.0,0.0,1179.29448453608,0.0,0.0,0.0,13333.7347296,3139.9552845360804
82,3092.78350515464,2505.79249484536,0.0,0.0,0.0,0.0,0.0,0.0,15715.7410752,3092.78350515464
83,3092.78350515464,509.424494845361,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,3092.78350515464
84,1355.0784,0.0,0.0,0.0,0.0,0.0,1685.573952,0.0,16200.0,3040.652352
85,2716.848,0.0,0.0,0.0,0.0,0.0,364.65744,0.0,16200.0,3081.50544
86,0.0,0.0,0.0,0.0,2239.48706185567,0.0,914.589648000002,0.0,13795.0525538492,3154.076709855672
87,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,10335.377420112,3221.64948453608
88,1648.1328,0.0,0.0,0.0,1504.84448453608,0.0,0.0,0.0,8719.3502674744,3152.9772845360803
89,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,5259.6751337372,3221.64948453608
90,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,1800.0,3221.64948453608
91,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
92,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
93,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
94,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.327372186,16200.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,16200.0,750.0
102,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
103,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
104,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
105,2963.4,0.0,0.0,0.0,0.0,0.0,125.502,0.0,16200.0,3088.902
106,1205.7072,0.0,0.0,0.0,0.0,0.0,1830.464016,0.0,16200.0,3036.1712159999997
107,2186.9232,0.0,0.0,0.0,943.604484536082,0.0,0.0,0.0,15186.6790329295,3130.5276845360822
108,1300.0368,0.0,0.0,0.0,0.0,0.0,1738.964304,0.0,15186.6790329295,3039.001104
109,865.2984,0.0,0.0,0.0,2320.29698453608,0.0,0.0,0.0,12694.951171529,3185.59538453608
110,0.0,0.0,0.0,0.0,480.430077319586,0.0,2552.623512,0.0,12179.0254012116,3033.053589319586
111,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,8719.3502674744,3221.64948453608
112,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,5259.6751337372,3221.64948453608
113,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,1800.0,3221.64948453608
114,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
115,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
116,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
117,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
118,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.327372186,16200.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,16200.0,750.0
126,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
127,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
128,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
129,138.74616,0.0,0.0,0.0,0.0,0.0,2865.4162248,0.0,16200.0,3004.1623848
130,396.8616,0.0,0.0,0.0,0.0,0.0,2615.044248,0.0,16200.0,3011.9058480000003
131,797.7744,0.0,0.0,0.0,0.0,0.0,2226.158832,0.0,16200.0,3023.9332320000003
132,1078.9488,0.0,0.0,0.0,0.0,0.0,1953.419664,0.0,16200.0,3032.368464
133,1052.6928,0.0,0.0,0.0,0.0,0.0,1978.887984,0.0,16200.0,3031.5807839999998
134,0.0,0.0,0.0,0.0,522.682061855668,0.0,2513.278464,0.0,15638.7005349488,3035.960525855668
135,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,12179.0254012116,3221.64948453608
136,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,8719.3502674744,3221.64948453608
137,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,5259.6751337372,3221.64948453608
138,0.0,0.0,0.0,0.0,3221.64948453608,0.0,0.0,0.0,1800.0,3221.64948453608
139,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
140,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
141,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
142,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1800.0,3000.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.327372186,16200.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16200.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,16200.0,750.0
150,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
151,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,16200.0,3000.0
